job_id,decision,tfidf_lr_score,tfidf_rf_score,tfidf_svc_score,tfidf_xgb_score,tfidf_lgb_score,tfidf_nn_score,tfidf_nb_score,tfidf_knn_score,tfidf_siamese_score
0,1,0.5983482706228049,0.67,0.5475152873377398,0.6763441,0.7127199010806131,0.99985534,1.0,0.4,0.9984416
0,1,0.5044382144922247,0.77,0.22496430653330007,0.7487029,0.6560175348372755,0.99960417,1.0,0.4,0.61228323
0,1,0.5410870016578087,0.8,0.28900703454877147,0.825952,0.6505538134353066,0.9981452,1.0,0.6,0.9614013
0,1,0.419760171278881,0.82,-0.08534814680135316,0.8592446,0.7268022525301208,0.9984837,2.8038563417424747e-33,0.4,0.99955374
1,0,0.18616263206848863,0.09,-1.5083126560030258,0.021031108,0.048944292656938414,6.285821e-07,0.0,0.2,7.856154e-05
1,0,0.3363777249325657,0.17,-0.6095773019170481,0.083687805,0.12352529887193114,2.182274e-06,0.0,0.2,7.020445e-05
1,0,0.43173054552947565,0.19,-0.35637828890332246,0.13285716,0.1996718904248222,4.063489e-05,1.0,0.2,1.2984782e-05
1,0,0.4996708746228077,0.7,-0.18719148195737145,0.3263674,0.47728957068784716,0.010067122,1.0,0.4,3.1892512e-05
1,0,0.2716061210250636,0.17,-0.6006705665997152,0.04857577,0.15433795635536618,2.167973e-05,0.0,0.0,0.03240608
1,0,0.3130734162985086,0.11,-0.5504976509989796,0.0869445,0.1189884243195073,5.991843e-06,0.0,0.4,6.979049e-06
1,0,0.3596988050372196,0.13,-0.5761755906322998,0.06377973,0.09142817418504881,1.1096838e-06,0.0,0.4,1.1642056e-06
1,0,0.32062302452181024,0.09,-0.6898975282853508,0.065977365,0.11864167671589201,5.6992974e-07,0.0,0.6,2.7457767e-07
1,0,0.3877423458085574,0.2,-0.47133674809150916,0.14120035,0.27503940655240905,3.1749786e-07,1.0,0.4,3.3635967e-08
1,0,0.4237554553358412,0.21,-0.2557347148033744,0.14482799,0.17635154269477205,7.207644e-05,1.0,0.4,0.0016901251
1,0,0.2062752018399835,0.06,-1.090216852078578,0.12967226,0.07703616508159772,0.00024125053,0.0,0.2,8.5930594e-08
1,0,0.34571183365572195,0.15,-0.5366804038851336,0.106331006,0.09650759437771272,3.2562122e-07,0.0,0.6,1.0780267e-05
1,0,0.2923174208577863,0.12,-0.6093334319695116,0.106478184,0.13452985646435453,1.521164e-06,0.0,0.4,2.4144454e-08
1,0,0.3696031977168697,0.23,-0.5752871821241536,0.08179939,0.11127906269555876,1.5616947e-06,9.051897265701155e-189,0.2,2.1900766e-07
1,0,0.40697975686059135,0.21,-0.42500499518467394,0.09964457,0.1575498784564716,9.299926e-07,1.0,0.4,1.4245763e-06
1,0,0.39132581881132444,0.24,-0.4108545088627187,0.1538204,0.1510923441455601,9.531897e-07,1.3762061437735872e-85,0.4,6.2435633e-06
1,0,0.29630107090806024,0.13,-0.772064510252326,0.073100016,0.13478126546652414,2.4719278e-05,0.0,0.4,1.2795329e-05
1,0,0.5382563130631296,0.13,-0.15276477500393026,0.27691352,0.2731391130219543,1.7217266e-05,1.0,0.2,0.023199135
1,0,0.5268502418592054,0.18,-0.18443793803430997,0.27691352,0.276289324048648,1.4905481e-05,1.0,0.0,0.024181988
1,0,0.17016024506218108,0.05,-1.0569912712260259,0.017488152,0.07879281378890411,2.1599044e-05,0.0,0.0,7.166737e-06
1,0,0.27890097944336406,0.06,-0.6302414084842702,0.043992814,0.08842402066039783,9.002458e-06,0.0,0.0,0.02239402
1,0,0.45476683051161615,0.23,-0.31256870597796493,0.14345346,0.17670349981351954,0.00013803874,1.0,0.4,0.0015227427
1,0,0.16902876030242767,0.2,-1.0399523282403766,0.0134906145,0.10041104452451076,0.003708442,0.0,0.2,3.0209304e-07
1,0,0.33006182234690024,0.13,-0.6109371024599801,0.04962513,0.17579547208393165,1.5654014e-06,1.4187991922739324e-292,0.4,2.4269838e-07
1,0,0.08472025573352358,0.02,-1.6837888629545126,0.011504146,0.014976121414124388,5.2469018e-06,0.0,0.0,4.848217e-08
1,1,0.7270193675996521,0.9,0.5180011951868148,0.9610917,0.8232142929433565,0.9999823,1.0,0.8,0.99999523
1,1,0.7515419725920413,0.98,0.9743469527778919,0.9725978,0.9560373836764374,1.0,1.0,0.8,1.0
1,1,0.7440979770489992,0.96,0.8215978946913375,0.9848726,0.9579001282706184,1.0,1.0,0.8,0.9999996
1,1,0.48602719620290064,0.81,0.27292536590199956,0.8799382,0.8552263292967014,0.99999875,1.0,0.4,0.9998273
1,1,0.6109031551594649,0.62,0.436973320166294,0.80424184,0.7613271461015806,0.99999744,1.0,0.6,0.9999857
1,1,0.5731879239278952,0.78,0.13994867671552344,0.8166432,0.7634510891421404,0.9999212,1.0,0.4,0.9997786
1,1,0.7471839371165335,0.8,0.650903432186852,0.8373325,0.8269999493918061,0.97890425,1.0,1.0,0.9999622
1,1,0.7082920413181403,0.91,0.6020731720618604,0.9668054,0.8795629600620319,0.9999998,1.0,0.4,0.9999672
1,1,0.674807314450492,0.92,0.8356152034722845,0.9642955,0.9093612461631315,1.0,1.0,0.4,0.99999684
1,1,0.5686318744015528,0.86,0.224827610119089,0.89020056,0.8188884954318998,0.9999494,1.0,0.8,0.999923
1,1,0.6491971587411505,0.92,0.48244764835638865,0.88281363,0.7754884449619163,0.9999323,1.0,0.6,0.9999999
1,1,0.7228426582260966,0.81,0.8242897324331845,0.97363317,0.8766333457212407,1.0,1.0,0.4,0.9998891
1,1,0.635658133179966,0.94,0.45515384975920703,0.9474008,0.8538456546330516,0.999982,1.0,0.6,0.9999665
1,1,0.5788021322229101,0.7,0.35345787187596733,0.7025419,0.8359894204880096,0.9999344,1.0,0.4,0.9999354
1,1,0.7802036824375888,0.96,0.966164974311511,0.96872586,0.9775043563059449,1.0,1.0,0.8,1.0
1,1,0.7086965598037837,0.95,0.707543286343877,0.9709953,0.9028711213305094,1.0,1.0,0.6,0.9999161
1,1,0.6004897294844944,0.87,0.40103108230192297,0.9658509,0.8788089416906203,0.99996954,1.0,0.6,0.9999844
1,1,0.7148969982228426,0.94,0.6427204050184898,0.90497446,0.8591835786867075,0.9999981,1.0,0.8,0.9999711
1,1,0.7652504159382463,0.9,0.7943899971701737,0.94437665,0.9493672247352447,1.0,1.0,0.4,0.9999863
1,1,0.7375481610664293,0.74,0.48666198271389693,0.7513426,0.8530006103540431,0.99973035,1.0,0.4,0.99999815
1,1,0.4954745418477382,0.77,-0.07187403151339355,0.8875256,0.7654352585402548,0.9996585,1.0,0.4,0.9935781
1,1,0.66809309985551,0.84,0.3073968385594311,0.97576034,0.8655002290668398,0.9999359,1.0,0.8,0.9996684
1,1,0.6408455871295072,0.89,0.6985844914993048,0.8908927,0.772678026245264,0.9998715,1.0,0.6,0.9843681
1,1,0.6487391432669898,0.69,0.39529296348988197,0.9522117,0.7808591092510092,0.99997103,1.0,0.4,0.9996852
1,1,0.7585514569959051,0.95,0.7848069494674176,0.9726146,0.9623933776928042,1.0,1.0,0.6,0.9999747
1,1,0.5343545117975194,0.89,0.14428516406436695,0.8436106,0.7631176158387879,0.9998919,1.0,0.4,0.9992651
1,1,0.6007076805420136,0.59,0.1721980885422912,0.82484907,0.6909195773266277,0.99853235,1.0,0.6,0.9997721
1,1,0.7459016239301867,0.92,0.9440956338060613,0.9089695,0.9126096560381703,1.0,1.0,0.8,0.99999833
1,1,0.6816928084892333,0.81,0.4937038067078866,0.9335329,0.772957791520163,0.9920966,1.0,0.4,0.902095
1,1,0.6709074369164629,0.63,0.36397378264804536,0.88655293,0.6663099415969944,0.9997404,1.0,0.4,0.999937
2,0,0.3960542061566027,0.18,-0.6587536775455405,0.061027132,0.1563626978760397,6.391551e-05,0.0,0.2,1.798813e-05
2,0,0.4399019183252369,0.46,-0.7766570172560912,0.5397059,0.2850436122513052,0.0043105558,1.0,1.0,0.0012424745
2,0,0.4668054312286224,0.61,-0.40967051745073557,0.62885946,0.4431591681833736,0.0020489627,1.0,0.8,0.00090448174
2,0,0.5219807290557843,0.15,-0.5625780902797146,0.074190944,0.07598891126587731,1.0360584e-05,1.2924197007730767e-12,0.4,3.6155384e-10
2,0,0.6440128999294182,0.18,0.5014656690049452,0.20196228,0.31155117811819383,0.0028718065,3.3606727499920076e-52,0.4,1.394425e-10
2,0,0.6017759539305559,0.22,0.06731666704583633,0.41153774,0.4925277333646436,0.0006647234,1.0,0.6,0.0007047016
2,0,0.5569072717299567,0.16,-0.13096154387294923,0.23269458,0.17162338364209526,0.000114070615,1.0,0.8,0.002274016
2,0,0.6868538302748493,0.2,0.3042738156083068,0.24037193,0.45607469716811283,0.00031321842,1.0,0.6,0.0043525063
2,0,0.6295345035004121,0.22,0.20701384479362256,0.18946648,0.36665168270934617,0.00083551474,1.0,0.6,0.008184415
2,0,0.7469761440901753,0.28,0.4835174389702203,0.5378487,0.5994900175786637,0.0019387444,1.0,0.8,0.011279884
2,0,0.3809495367331967,0.12,-0.4491456942854677,0.09509991,0.12026630869405171,0.0058078514,0.0,0.2,0.00045073844
2,0,0.6056005287531806,0.67,0.19911099446288155,0.93286276,0.6701678508681798,0.004055141,1.0,0.8,0.0021478122
2,0,0.6182331025124986,0.28,0.16014127976795506,0.43451533,0.5048103128227411,0.00052614964,1.0,0.8,0.008968108
2,0,0.6346932839123169,0.24,0.16211453846298857,0.30853918,0.27619507113941166,0.0010625266,1.0,0.6,0.0010161826
2,0,0.6053348452628181,0.2,0.10200573748442959,0.37295663,0.2845698554432967,0.00054628105,1.0,0.6,0.0061994027
2,0,0.6905110889801662,0.24,0.3615260434131361,0.40367657,0.6216379023099833,0.002525142,1.0,0.8,0.0013041418
2,0,0.7150951190454745,0.66,0.4664638360305219,0.9271183,0.7715107734542164,0.9887335,1.0,0.8,0.80652255
2,1,0.6665349469423483,0.93,0.3192242941558852,0.7712454,0.8762869191411455,0.9999245,1.0,0.8,0.99754995
2,1,0.7233346673924053,0.91,0.4822895867452291,0.9750733,0.8689268981171072,0.9998295,1.0,0.8,0.9978272
2,1,0.665575204196687,0.94,0.3294270708751269,0.8996442,0.8773721068462493,0.999936,1.0,1.0,0.9978211
2,1,0.5804468210092973,0.76,-0.010713550476460887,0.7836106,0.6724025996464407,0.9989776,1.0,0.8,0.9714838
2,1,0.7014556560923869,0.89,0.4547936727933922,0.9062058,0.8156809898892838,0.99990076,1.0,0.8,0.98962384
2,1,0.724972511653056,0.88,0.7253230282032774,0.87836474,0.8411278870369081,0.9999694,1.0,0.8,0.9995369
2,1,0.7019361530269699,0.87,0.6684633101526518,0.9342383,0.8951184558828872,0.99991816,1.0,1.0,0.9843441
2,1,0.7568382324948241,0.94,0.5315933556521397,0.9222343,0.8349215097450075,0.99997634,1.0,1.0,0.96457255
2,1,0.7490486184851032,0.94,0.4144356969260933,0.87560576,0.8039413722059618,0.99997354,1.0,1.0,0.99623334
2,1,0.7370410857104738,0.92,0.6387917955846153,0.860093,0.8744080126169776,0.9999901,1.0,1.0,0.9980911
2,1,0.6487673967072877,0.67,0.27890086309006085,0.6798388,0.6506127672654057,0.82549715,1.0,1.0,0.9440376
2,1,0.6715440069803983,0.93,0.27084286923460504,0.8492735,0.7991972949812852,0.99725896,1.0,0.8,0.9991587
2,1,0.5949646289200069,0.86,0.25735050319780733,0.7433292,0.8102004443309543,0.9998181,1.0,0.8,0.9921071
2,1,0.7042622875753807,1.0,0.37823831181269657,0.90138406,0.9011903869869555,0.99992615,1.0,1.0,0.97512466
2,1,0.6449005868839868,0.83,0.06568293734830749,0.8192501,0.7716444312107065,0.9990302,1.0,1.0,0.9952397
2,1,0.7328372942564665,0.84,0.5461356965178172,0.8111043,0.7801680286729076,0.9992632,1.0,0.8,0.9855118
2,1,0.7466886370142589,0.85,0.5749645627627384,0.9524922,0.8428309880437228,0.99896324,1.0,0.8,0.9986022
2,1,0.7041783986311257,0.98,0.3661765565770528,0.88742495,0.8238874095972388,0.99992466,1.0,1.0,0.97448915
2,1,0.7222060636454047,0.85,0.7928242502108664,0.94532555,0.9239586001363284,0.99999255,1.0,1.0,0.9952731
2,1,0.676693562480952,0.69,0.49116115988456055,0.68065596,0.7232738103522228,0.99936014,1.0,0.8,0.9802159
2,1,0.761694941036064,0.98,0.5575454678404782,0.90893704,0.8226247622742351,0.99999064,1.0,1.0,0.99631274
2,1,0.39561880009005707,0.43,-0.6070806198786356,0.4653306,0.46800749888622195,0.8723004,0.0,0.4,0.6329048
2,1,0.7786589629393694,0.99,0.6688235872701102,0.9436655,0.8729567671547773,0.9999902,1.0,0.8,0.99925876
2,1,0.7432580969754885,0.95,0.7145997099131489,0.94533587,0.9187893013193796,0.99999213,1.0,1.0,0.9995179
2,1,0.5800417721982681,0.64,0.024400011348840345,0.81461567,0.6389911688125053,0.9935225,1.0,0.8,0.99126965
2,1,0.7523952533914922,0.92,0.7543532336552152,0.9351095,0.910841536312786,0.99999064,1.0,1.0,0.99970293
2,1,0.7051344218909659,0.91,0.45654405125285225,0.80292225,0.8530796012953243,0.99992675,1.0,0.8,0.99510705
2,1,0.7579809651381865,0.91,0.7612018789964154,0.91756463,0.7871151278002253,0.9999549,1.0,0.8,0.9996979
2,1,0.6879501001253542,0.66,0.22343781044505479,0.9342223,0.7765957586514477,0.99646956,1.0,0.8,0.99291867
2,1,0.6632518045987065,0.94,0.30367788356478215,0.7882916,0.7430686938599147,0.999128,1.0,1.0,0.9902535
2,1,0.6899641230263766,0.93,0.592861792035624,0.9461394,0.8469824934691639,0.99995404,1.0,0.8,0.98239905
2,1,0.6021716572249535,0.6,0.012121903617500707,0.6778844,0.47381111849797153,0.95253456,3.0080887322623678e-81,0.6,0.9606537
3,0,0.25995436096188657,0.13,-0.8952992324409021,0.10394594,0.08617232139975364,0.000121972844,0.0,0.2,0.00010298373
3,0,0.35697576338492726,0.15,-0.2809718291300767,0.10150707,0.13748992186486989,0.004126308,0.0,0.2,0.0065678176
3,0,0.33199029013967446,0.36,-0.39356855685826275,0.381686,0.19214777837282498,0.6115206,0.0,0.0,0.88880706
3,0,0.4919183773118029,0.31,-0.32141784923661865,0.18689625,0.4234407057487328,4.1527728e-05,0.0,0.0,5.415262e-10
3,0,0.44423738764743864,0.2,-0.13355484554560149,0.16779356,0.2505880571300948,0.002810751,0.0,0.2,1.5236715e-05
3,0,0.6218393283473532,0.19,0.5372426228917654,0.5489759,0.4657772509723191,0.0036892057,1.0,0.6,3.4742184e-10
3,0,0.1275774099416467,0.03,-1.0044754066163328,0.016025206,0.052060106245051016,1.3304153e-09,0.0,0.2,9.544617e-08
3,1,0.2641944659500022,0.77,-0.2569715936734309,0.7594657,0.644997923700707,0.99009347,0.0,0.2,0.9992549
3,1,0.26263559379595247,0.74,-0.2399326506877817,0.7393365,0.4822011496669035,0.9846868,0.0,0.2,0.9440137
3,1,0.31274569551107884,0.75,-0.29019717452598304,0.6860547,0.6015728003827078,0.97635853,0.0,0.4,0.9980444
4,0,0.7345157003296926,0.66,0.6678140251860151,0.80217373,0.8339729850300928,0.008993181,1.0,0.8,0.31769425
4,0,0.7396818573912268,0.2,0.6852377328689568,0.45850682,0.49076006663980154,0.002091135,1.0,0.6,0.0020398984
4,0,0.9463120604159111,0.34,2.0512160739469065,0.31561312,0.6317516987393863,0.09191402,1.0,0.8,0.014599451
4,0,0.5251152943380919,0.18,-0.4500221911270641,0.10314761,0.25195475681539325,6.73538e-05,0.0,0.6,2.770912e-07
4,1,0.6798996130020464,0.82,0.44539893022077176,0.8711713,0.827745952257623,0.9998369,1.0,1.0,0.9999342
4,1,0.8614282773307694,0.89,0.9672765421142414,0.94438285,0.8720063895485195,0.99879426,1.0,1.0,0.9992655
4,1,0.7678476671204998,0.95,0.6423676344949388,0.94713414,0.9196316920341069,0.9999901,1.0,1.0,0.999925
4,1,0.8170622683653376,0.8,0.8742705962647053,0.96690357,0.9142520718368934,0.99999124,1.0,1.0,0.9999353
4,1,0.70779656354266,0.91,0.4916804131753167,0.9091541,0.8829744545944999,0.99998266,1.0,1.0,0.99924624
4,1,0.826372716251834,0.76,0.8603268291993901,0.9273676,0.9256944624180224,0.99937534,1.0,1.0,0.9999842
4,1,0.7954388254893583,0.75,0.6920383254893484,0.9575091,0.8464500436233731,0.9999267,1.0,0.8,0.9999201
4,1,0.7837515294151296,0.92,0.8155159394759586,0.92840695,0.9245379100839876,0.99996847,1.0,1.0,0.9999927
4,1,0.7386683860612677,0.86,0.5048822551160828,0.92238986,0.8755207782438922,0.9447908,1.0,0.8,0.99998844
4,1,0.760815056929413,0.86,0.6667702019290217,0.9638627,0.886187692562465,0.999766,1.0,1.0,0.99959147
4,1,0.9109048422853476,0.96,1.2802302249238577,0.98993754,0.9631860588502346,0.9999899,1.0,1.0,0.99999934
4,1,0.6724652366022926,0.89,0.3980256004358827,0.92207545,0.8701465377907551,0.99980927,1.0,1.0,0.99961
4,1,0.7057300502985332,0.86,0.45702220041388414,0.91217285,0.8766350042204683,0.9445436,1.0,0.8,0.99974126
4,1,0.7741624898661699,0.8,0.6106232563586247,0.91976255,0.7677042488522016,0.9997158,1.0,1.0,0.9998829
4,1,0.7554599638070981,0.9,0.6672852600068434,0.8809642,0.8940116208082594,0.9999752,1.0,1.0,0.9999928
4,1,0.6469716890329338,0.84,0.368884679547362,0.94989777,0.8443639231874117,0.99990726,1.0,1.0,0.99982697
4,1,0.6651371053902287,0.86,0.31420052211713806,0.92103046,0.8266976391443603,0.99968827,1.0,1.0,0.9992566
4,1,0.681917331450569,0.83,0.4610141995244796,0.9478059,0.8266993932304487,0.9991698,0.0,1.0,0.9990758
4,1,0.7435298687161798,0.88,0.6451798051122029,0.8996865,0.8982444707237848,0.9999801,1.0,1.0,0.9999817
5,0,0.8077097374312273,0.28,0.741945231261474,0.3227063,0.43516029671496137,0.0014157101,1.0,0.8,0.00015356696
5,0,0.6066914249602987,0.21,0.15540906924472464,0.19338737,0.30128749335447924,2.5260666e-05,0.0,0.4,0.0018088927
5,0,0.4221315697589423,0.45,-0.5836591905510601,0.1939109,0.07158192755291698,5.0679548e-05,0.0,0.6,6.579623e-08
5,0,0.6639295849633938,0.22,-0.2252488509058207,0.13256271,0.2051311451648736,0.0001437724,0.0,0.6,2.3843859e-06
5,0,0.7797301369218949,0.31,0.7030406108174398,0.23620099,0.3386356403133129,7.743551e-06,1.0,0.4,0.016100723
5,0,0.5342419889742543,0.2,-0.46468959165313406,0.053827338,0.20636479240818034,8.4330674e-07,0.0,0.4,0.0001410003
5,0,0.3847481006281836,0.24,-0.7574603322564069,0.14134197,0.07764758000100927,5.096099e-07,0.0,0.2,2.776385e-09
5,0,0.3970717185972266,0.1,-0.16946835010455474,0.12262581,0.16961864701176851,0.0029479316,0.0,0.0,1.4647143e-08
5,0,0.4569367980783594,0.26,-0.2197328739427561,0.13518381,0.1330500875143433,0.0008145017,0.0,0.0,1.4734639e-05
5,0,0.23058160523195645,0.06,-0.8133048848186899,0.058148593,0.05311214330929501,0.0006198502,0.0,0.0,2.6047537e-06
5,1,0.614659123901591,0.86,0.25954687567584156,0.92697924,0.814589538165781,0.9994097,1.0,0.6,0.94335544
5,1,0.816330011217028,0.94,0.7343099135516804,0.88884294,0.8874072568320088,0.99997693,1.0,0.8,0.9967524
5,1,0.6896278149504591,0.86,0.4454789829511479,0.9268014,0.8758802198373301,0.9997622,1.0,0.8,0.95655495
5,1,0.6549626396346603,0.84,0.29519679601166804,0.88204986,0.8602957530925338,0.999812,1.0,0.4,0.9517196
5,1,0.6452382780249565,0.85,0.29430838750352184,0.8407155,0.8031706564104858,0.9995667,0.0,0.6,0.9130016
5,1,0.7380537034779899,0.66,0.5489651979753541,0.5726041,0.8770590880905144,0.9996324,1.0,0.4,0.9982364
5,1,0.7828494228972109,0.94,0.6860460401015118,0.91588587,0.9196732214118964,0.99998486,1.0,0.6,0.9999054
5,1,0.8206398179560319,0.92,0.847310397998436,0.95179075,0.9252092437091594,0.9999987,1.0,0.6,0.99995774
5,1,0.8025169074930967,0.83,0.6930501943064751,0.82497334,0.8881956864792839,0.9999646,1.0,0.6,0.99941814
5,1,0.7297621688818401,0.85,0.5579152721578569,0.91050446,0.909824325615054,0.9999927,1.0,0.4,0.99984366
5,1,0.7840170333658799,0.9,0.7853421953272361,0.88123167,0.9153452388066152,1.0,1.0,0.6,0.9992643
5,1,0.710959967858576,0.89,0.5141056892324993,0.8746968,0.8724268432937234,0.9999915,1.0,0.4,0.9991973
5,1,0.6310916059573449,0.82,0.3338035742506881,0.8259937,0.7512354414110134,0.9997983,1.0,0.6,0.9997935
5,1,0.7637822102385822,0.95,0.6832924961784504,0.8622004,0.9070499068354462,0.9999265,1.0,0.6,0.9978669
5,1,0.672173686265932,0.73,0.3991472300443127,0.78854656,0.7197650085345692,0.999112,1.0,0.8,0.8532495
5,1,0.5526839606753795,0.76,0.13376136242947034,0.8141049,0.7169369771180703,0.9996681,0.0,0.2,0.9990579
5,1,0.7905377512988989,0.93,0.7177192031318915,0.9165881,0.9330104847744478,0.9999929,1.0,0.6,0.99991226
5,1,0.6754856942660169,0.87,0.4596294692731031,0.90034163,0.7340146503741125,0.9998835,1.0,0.2,0.9986312
5,1,0.6044244420198837,0.57,0.1805864498504709,0.7881743,0.737285044263152,0.9996101,0.0,0.4,0.8880418
6,0,0.24874406383471248,0.16,-0.8174900983601263,0.024753204,0.15422173729215138,6.479597e-06,0.0,0.6,7.9486895e-08
6,0,0.1767734161459348,0.17,-1.4839510360615566,0.005789535,0.0850970722946985,2.0065314e-05,0.0,0.8,0.00010396511
6,0,0.3153927638893841,0.06,-0.5201363076205711,0.075185254,0.12022776459933354,7.514889e-05,0.0,0.2,1.37972465e-05
