job_id,decision,bert_lr_score,bert_rf_score,bert_svc_score,bert_xgb_score,bert_lgb_score,bert_nn_score,bert_nb_score,bert_knn_score,bert_siamese_score
0,0,0.4141420521302305,0.26,-0.06667193911304836,0.033701494,0.11017969287115652,0.29488328,0.007236833365766946,0.2,0.20956266
0,0,0.34025862376133637,0.22,-0.3324465126939661,0.009509614,0.11543453693869493,0.18586852,8.51329468463135e-05,0.0,0.2575501
0,0,0.44654952671205295,0.18,-0.2316000813483523,0.027772939,0.19208112400736496,0.28666463,0.12510430158222274,0.6,0.40215942
0,0,0.4766873992722872,0.23,0.1783476017447045,0.05146685,0.263590765538303,0.6720831,0.06557308019217212,0.8,0.8620876
0,0,0.48862574537882175,0.15,-0.12470133347551027,0.028012706,0.20332797996640506,0.41044855,0.07503741040184704,0.2,0.36719853
0,0,0.33469367273644074,0.42,-0.3956265967667082,0.06796188,0.2682026807261272,0.21540229,0.00023235514762046282,0.4,0.31851277
0,0,0.2968548360994711,0.3,-0.5575430511091057,0.10302903,0.09762157523538435,0.26661816,7.569282104246892e-05,0.0,0.10339287
0,0,0.4196799600700457,0.13,-0.15668889707817985,0.03753426,0.24410780919603978,0.46832556,0.00126414584430375,0.2,0.38342807
0,0,0.29176384598854715,0.11,-0.6889250466099988,0.01067865,0.05867311620632236,0.047252398,0.00019930021008612503,0.2,0.23448999
0,0,0.32820728639061053,0.07,-0.4965340291085386,0.014554648,0.11567353787077635,0.07782492,0.01761572699206432,0.2,0.1356914
0,0,0.488058787354886,0.17,-0.06774643208492781,0.030329697,0.22440806161720198,0.5176191,0.07192845556504007,0.2,0.17888461
0,1,0.5125976039384,0.88,0.10734976009207775,0.9699504,0.8084507577856003,0.6866124,0.03539239938199719,0.4,0.6135798
0,1,0.5238994391263081,0.79,0.20052103375412145,0.9445735,0.7927211873357738,0.8082423,0.6728638269299667,0.4,0.72986156
0,1,0.44362775589721365,0.77,0.1283850613859176,0.9812646,0.7882445133017104,0.79942006,0.036707901663518436,0.4,0.788983
0,1,0.475100863193983,0.85,-0.020691589221233708,0.9660927,0.8903240251317603,0.80094427,0.005933904654232991,0.4,0.5499593
0,1,0.6287600396954665,0.92,0.4849585231642335,0.9903644,0.9559256338647483,0.9810541,0.9916481077664038,0.8,0.8154626
0,1,0.4841830561307413,0.88,0.14404831811471963,0.97189,0.7874206352956779,0.81997037,0.13622064947207177,0.6,0.8842618
0,1,0.5129773269881289,0.77,0.0846864197446715,0.9001624,0.677760408468428,0.7554959,0.5283883180939314,0.6,0.89552087
0,1,0.48112513864476775,0.82,-0.18169572379677856,0.9335817,0.7745223280999627,0.6083962,0.7259773505683975,0.2,0.81896603
0,1,0.4753887195576554,0.77,-0.13152271886384131,0.9622266,0.810128370258812,0.6784721,0.209143920609559,0.4,0.605365
0,1,0.4482618183555841,0.78,-0.16090176020507096,0.9490984,0.7987391379927363,0.79472125,0.26496862945743327,0.6,0.74570155
0,1,0.48401536126827904,0.88,0.08759503268585123,0.96358657,0.7745432817707615,0.8569535,0.06031092294202537,0.8,0.7140495
0,1,0.485692279598561,0.81,0.0044636800919747865,0.99134576,0.8928796042524937,0.90121835,0.6575034856902479,0.8,0.82999146
0,1,0.49495395370070083,0.83,0.385500513942305,0.98567885,0.8726347502158297,0.8055082,0.1564625877340484,0.4,0.837514
0,1,0.45036500998056517,0.75,0.10792460100262469,0.9381802,0.7336380687593823,0.8536178,0.005890841623656236,0.6,0.6680196
0,1,0.6199496774437006,0.45,0.33879890635457705,0.8223919,0.6588825598771648,0.769454,0.1794412347605101,0.2,0.5932224
0,1,0.6531076331647332,0.75,0.22147479478191612,0.96366805,0.7977070099287776,0.90836966,0.776400679302393,0.4,0.7515332
0,1,0.5219968353479646,0.79,0.03910010113792306,0.9819505,0.8442792698054575,0.9226533,0.9387219655470459,1.0,0.74617577
0,1,0.6583172665651316,0.64,0.5544965931403225,0.9740002,0.9287604762944621,0.9465814,0.8851895895952019,0.8,0.98203653
0,1,0.46361245501424875,0.79,0.1293071306354171,0.9477282,0.8756633393197943,0.881687,0.1591397497385682,1.0,0.7669159
0,1,0.46029910512627337,0.8,0.09572014042302024,0.98169786,0.8045756388063903,0.6713002,0.0014119190223407952,0.6,0.65105414
0,1,0.386099808555919,0.86,-0.22983782584758017,0.9468697,0.7680064714316965,0.79855776,0.2125244038003815,0.8,0.8311348
1,0,0.31469958563490613,0.12,-0.5857206452666929,0.0033396771,0.0623538723117588,0.22311269,0.002693760637106842,0.2,0.11266882
1,0,0.3962324115391168,0.2,-0.3610333132230004,0.054256715,0.21832386310451224,0.28627002,0.007167560836018094,0.2,0.16385198
1,0,0.5355505312605495,0.18,-0.014307447890710479,0.028225236,0.10223033172129382,0.44298694,0.9651754077862753,0.6,0.45062497
1,0,0.644813171389704,0.57,0.2127258126176974,0.7071494,0.5343844802741164,0.7407907,0.9891512007912747,0.6,0.590623
1,0,0.300505257227541,0.08,-0.43671690931637386,0.0108273765,0.15104027254188437,0.037969753,4.3198970691120745e-06,0.2,0.039237656
1,0,0.35733404815066394,0.12,-0.3946633531727807,0.023101894,0.1343203137942182,0.2729046,0.017718949053747768,0.4,0.1154124
1,0,0.4983205786180022,0.13,-0.19681374297227122,0.023538232,0.09920391846896695,0.16488415,0.540823990002182,0.4,0.19804949
1,0,0.46583142141696676,0.15,-0.23939195949223452,0.024697563,0.09618333956647482,0.16460185,0.18147932518151827,0.4,0.05051389
1,0,0.4309839878476187,0.2,-0.2724208760441551,0.014880416,0.10924498634754384,0.20815273,0.0924995890374486,0.6,0.1840152
1,0,0.3551097863639672,0.15,-0.33373507335368546,0.043049067,0.19251617536951313,0.4392935,0.031636946120394124,0.4,0.36908695
1,0,0.4001449612368231,0.05,-0.4673425116833197,0.005094003,0.044738313356346766,0.003765505,0.12780060760400913,0.4,0.008384014
1,0,0.40379012685023097,0.23,-0.35575535510314815,0.01692609,0.10259817171019853,0.08461043,0.13093447827927354,0.6,0.08754433
1,0,0.30735491865047165,0.12,-0.5824989681000364,0.023373192,0.1085055486109274,0.07922763,0.05450760613316754,0.0,0.12937997
1,0,0.42538066625065984,0.24,-0.31533885489648306,0.013754799,0.1064568356254331,0.16655537,0.3064881010317981,0.4,0.26409423
1,0,0.42139817201193,0.16,-0.26962255605615926,0.022656415,0.12882926828515243,0.31486398,0.009763724814828203,0.4,0.3650522
1,0,0.4086936264145524,0.11,-0.25673748941453367,0.018536638,0.11352926941197156,0.07605422,0.0010516587289975971,0.4,0.08168987
1,0,0.570949397598502,0.14,-0.07568461189082665,0.014177211,0.13030006645304493,0.52706426,0.9606751083522647,0.8,0.4115171
1,0,0.6312867623208985,0.22,0.15083279562953822,0.051803593,0.22125741729326287,0.31960118,0.9941006848219907,0.6,0.17452142
1,0,0.6194118102925672,0.17,0.13075689856365902,0.03902984,0.25327260787384537,0.27114075,0.9928890228545805,0.6,0.13735573
1,0,0.341523288619598,0.03,-0.5735293740556701,0.005310767,0.05574074798207742,0.009105728,0.004056795130424001,0.2,0.06428793
1,0,0.29170932159745905,0.04,-0.48184450593603045,0.0143603645,0.10579308864911044,0.034308556,5.194183976347561e-06,0.2,0.038719933
1,0,0.5626648635985088,0.2,-0.12252593631458308,0.033425346,0.22952040971704726,0.3117404,0.9836836059420518,0.8,0.27751544
1,0,0.27746108052521123,0.24,-0.6633587433253281,0.017439738,0.11062183615913,0.16105296,0.00593859834216131,0.4,0.27102712
1,0,0.4080699874115394,0.2,-0.38661990201236085,0.02375389,0.1187124164639155,0.09876682,0.8078131219734677,0.8,0.07947169
1,0,0.2333661593037835,0.03,-0.8900367336113264,0.00080856733,0.030520684933208014,0.03078908,0.003838232995531279,0.4,0.03236283
1,1,0.6527997650546622,0.94,0.3593373990553671,0.99409676,0.963140988454986,0.9712694,0.9962783438528336,1.0,0.9789707
1,1,0.5939265344225645,0.86,0.43729981493247805,0.9862851,0.9452846001119795,0.9656232,0.9389791961759392,1.0,0.96417654
1,1,0.634629934520325,0.91,0.32316730959174256,0.9975454,0.9544420598130997,0.961647,0.9127194422831563,0.6,0.8952421
1,1,0.47532764508467434,0.86,-0.19589502266677472,0.9700477,0.7588027035999922,0.8506591,0.2724924486556028,0.6,0.55702955
1,1,0.5049861479291065,0.63,0.1019809533042727,0.97663707,0.794738097017284,0.9253095,0.24793571889541652,0.4,0.85880303
1,1,0.49323082265890694,0.83,0.05856326476379581,0.9760986,0.8119675127122777,0.8465618,0.16156395411476743,0.8,0.33562544
1,1,0.7435636525522901,0.74,0.7388537158622975,0.99191475,0.8983377069479199,0.98105276,0.9916959421672082,0.8,0.937744
1,1,0.6322506490213139,0.86,0.4942189524365568,0.99343526,0.928217964513062,0.9654433,0.6415644474830067,0.8,0.97630185
1,1,0.5587431926957603,0.84,0.16664908860556227,0.9951658,0.8522229310564142,0.925459,0.8557394824497868,0.4,0.8673092
1,1,0.5411362247565528,0.82,0.11037887992704642,0.954693,0.8128059632547227,0.79730636,0.29990880109183155,0.6,0.4704548
1,1,0.4571653592348412,0.85,0.0006837039635960718,0.94046605,0.8695045293778156,0.88644254,0.5062096701281126,0.4,0.68385035
1,1,0.5038902357983666,0.74,0.21438778842982015,0.95594776,0.7473775460451011,0.9571605,0.020046351670637348,0.8,0.9110709
1,1,0.6280152474862759,0.84,0.3310298716896205,0.9514958,0.8567826862916778,0.949658,0.9732289432226875,0.6,0.8762434
1,1,0.39703643494725777,0.62,-0.16247442712987037,0.7400014,0.7654140922500373,0.5752054,0.028498763348841303,0.2,0.2553512
1,1,0.7003601573594015,0.94,0.5231457013216039,0.99008584,0.9398404828260302,0.9742649,0.9963231613447896,0.6,0.93350714
1,1,0.7565359958575227,0.95,0.5669278561861772,0.9969643,0.9473693686379664,0.98598087,0.9991664268141746,0.6,0.9477688
1,1,0.520360836391416,0.92,0.00720614351528015,0.9877158,0.8670475301942785,0.8152439,0.8033067073292469,0.8,0.9207517
1,1,0.692862389217394,0.93,0.466232898835101,0.992042,0.8903039860271338,0.9765006,0.9315692742677845,0.8,0.9815205
1,1,0.7021105353043718,0.93,0.5455614649559406,0.97668034,0.9358873209835255,0.9727816,0.98314883497359,1.0,0.9931281
1,1,0.7333197133757723,0.84,0.5391409187728954,0.98967654,0.8356760441032394,0.984419,0.9987920909898352,0.6,0.9795385
1,1,0.5030998666576879,0.85,-0.1770077343277603,0.9276592,0.6695155014590223,0.6705841,0.7496752324097087,0.4,0.38542408
1,1,0.5886220534119927,0.88,0.2522589619112283,0.9886079,0.9044894570709933,0.8216889,0.9009823461243855,0.2,0.74162334
1,1,0.46256538759735927,0.87,-0.08378978364819101,0.9652667,0.8715280631636606,0.8429432,0.8863739711582409,0.8,0.7524521
1,1,0.5777232993528232,0.73,0.12618262502100597,0.9817529,0.8763700062605877,0.9167583,0.9604268173343986,0.4,0.8006219
1,1,0.5745063323118312,0.93,0.39885276461927854,0.98451394,0.911500203905513,0.9638252,0.022482806684397186,0.6,0.87999284
1,1,0.6649909714977453,0.76,0.4760756032776621,0.9639768,0.8419813146030346,0.8116201,0.4789325473714857,0.6,0.5209708
1,1,0.49488172786648094,0.65,-0.19337199052395848,0.88134295,0.7327309695416654,0.6563093,0.8998391756866144,0.6,0.35524634
1,1,0.6612406773730073,0.92,0.6475298238995386,0.9988562,0.9594525024624777,0.98401964,0.9062871467583293,1.0,0.98961645
1,1,0.6182148465740512,0.72,0.38315998836094334,0.9738253,0.8154172829649384,0.9636837,0.7882721565528618,0.4,0.8409789
1,1,0.6262026473378011,0.59,0.23746964052035657,0.9115263,0.8037261483631102,0.6588215,0.9868594328588357,0.6,0.7402405
2,0,0.4936276590218403,0.13,-0.12042248203931988,0.01052617,0.12105960413340622,0.0024884723,0.9999199523843479,0.0,0.002665308
2,0,0.6226049455071554,0.63,-0.013176731471629344,0.7461264,0.4701850995220567,0.1534694,0.9999999789249616,1.0,0.12031338
2,0,0.49017161938764103,0.4506666666666666,-0.10346586431197075,0.07806821,0.1449773423355414,0.0029413502,0.9979453515379433,0.4,0.006699981
2,0,0.28869357473120716,0.22,-0.8144412627190012,0.004162222,0.06450937844079412,0.0003793155,0.9979768618268736,0.2,0.012103765
2,0,0.7576811347829042,0.22,0.743952056252591,0.07794622,0.1871489383392773,0.0012667772,0.9999999457731988,0.4,0.0021470855
2,0,0.6364572187155153,0.22,0.07098696981254538,0.0588755,0.20230543041456994,0.06524261,0.9999996035083645,0.6,0.114780776
2,0,0.5356474108065902,0.19,0.1096290723507346,0.02604345,0.21170049461459994,0.10494441,0.9999991664211684,0.6,0.21389993
2,0,0.6436529105702183,0.25,0.24990979583804473,0.07370527,0.3433798536038467,0.5191349,0.999999990431661,0.4,0.64073026
2,0,0.7837518935675087,0.23,0.5962200414743135,0.054511007,0.3558785287584793,0.5148088,0.9999999909609869,0.6,0.6650426
2,0,0.7958556868155312,0.3,0.7494413170095533,0.08781933,0.3991821787587244,0.71745855,0.9999999994836344,0.8,0.92680514
2,0,0.5079909632469857,0.16,-0.13433677148497475,0.06063881,0.1428080854350285,0.22983275,0.9999998896137247,0.4,0.47756296
2,0,0.6009809769833202,0.61,0.2851642221758456,0.64421606,0.6871630913325493,0.59967184,0.9999999685692278,0.8,0.8312657
2,0,0.726557846682435,0.25,0.4026356933901304,0.08813383,0.4160283028197577,0.79429305,0.9999999996414317,0.6,0.8919466
2,0,0.7159851425729784,0.28,0.41684506078888905,0.048016388,0.3833757939077806,0.46392035,0.9999999973194917,0.4,0.6775015
2,0,0.6582592462758167,0.28,0.2397934120068025,0.04859691,0.22626392166610662,0.3549587,0.9999999897722773,0.6,0.6444467
2,0,0.5715902739224222,0.26,0.16836113299884303,0.07453022,0.35638741416851555,0.6339826,0.9999999703550206,0.6,0.7251124
2,0,0.6343752047076617,0.73,0.399686800760122,0.6714834,0.7712910460411865,0.9317693,0.9999999941526312,1.0,0.89573956
2,1,0.6732748136734549,0.93,0.25348122888166535,0.95844555,0.9017764975018147,0.9542203,0.9999999941223905,1.0,0.92203826
2,1,0.5140622727171982,0.89,0.14763053716912522,0.97736937,0.8849377283724752,0.9481144,0.9999992295689265,1.0,0.55476904
2,1,0.6759663014608206,0.93,0.2768477510444073,0.99324083,0.9201938004785483,0.9616501,0.9999999928616035,1.0,0.92554474
2,1,0.6607840525237184,0.88,0.17515291912563546,0.95253855,0.7460384075310216,0.9028841,0.9999999993056008,1.0,0.9385916
2,1,0.6765192660336603,0.87,0.2688149788738758,0.972312,0.7591330896173785,0.8448579,0.9999999558679075,1.0,0.7720274
2,1,0.6894668249487447,0.84,0.7254938861074495,0.9908098,0.882543545384993,0.9270491,0.9999999914184627,0.4,0.7440785
2,1,0.68948989911064,0.91,0.29594157392807463,0.9672937,0.8635234924690566,0.7256087,0.9999999968251814,0.4,0.6920072
2,1,0.623429236590373,0.91,0.12562231407047275,0.97377366,0.8984275510471905,0.86665446,0.9999999790343284,0.8,0.90944374
2,1,0.6974023671933223,0.92,0.41160428482812605,0.9824859,0.9284354497565366,0.93085456,0.9999999998858584,1.0,0.92286444
2,1,0.6809211079803409,0.91,0.5004443739922474,0.98576176,0.8828224416048411,0.9524797,0.9999999944941464,1.0,0.8222269
2,1,0.5857463434313955,0.64,0.059996765260827756,0.94320565,0.7671389492431125,0.7672566,0.9999999938477231,1.0,0.7528886
2,1,0.6902047023200297,0.89,0.3055522844515319,0.960504,0.8611726594112374,0.745495,0.9999999961073627,1.0,0.8320729
2,1,0.6516709966213116,0.83,0.33166814052320104,0.96710336,0.8137932247107225,0.8194481,0.9999999871483852,0.8,0.8160193
2,1,0.7149810043390937,0.93,0.43675929026136273,0.9935406,0.9248070095888509,0.93313074,0.9999999993979145,1.0,0.9508249
2,1,0.6099710758601096,0.86,0.08398085803159733,0.9497387,0.8795369188681139,0.8862432,0.9999999894523627,1.0,0.8031637
2,1,0.5498091469746277,0.81,0.14686113994171546,0.9477384,0.7975540586730914,0.8043513,0.9999996524150596,0.8,0.90315187
2,1,0.7336870813665954,0.87,0.6028035023041778,0.9746211,0.821915683851048,0.9436989,0.9999999997719442,0.6,0.9245697
2,1,0.7174258370073213,0.96,0.4429618352583995,0.9743003,0.894391988159858,0.9369917,0.9999999994711288,1.0,0.9484065
2,1,0.6851934406437802,0.86,0.5515002838349139,0.98425204,0.9651329152216598,0.9546195,0.9999999973533704,0.8,0.8169378
2,1,0.739821396487636,0.63,0.6387307324507883,0.81504226,0.6342815866269659,0.45538875,0.9999998299210946,0.8,0.56646645
2,1,0.6794822434441217,0.92,0.39523337393422253,0.98004067,0.9392203871253058,0.93559015,0.9999999992080575,1.0,0.8496841
2,1,0.38285886827654264,0.57,-0.5958742195531546,0.30399853,0.5000687512327319,0.5126836,0.9999997232139705,0.8,0.55664253
2,1,0.6358239699411864,0.98,0.2765452399702238,0.9830509,0.9356125740099007,0.9135041,0.9999999990368451,1.0,0.89272165
2,1,0.7637270492097662,0.87,0.8390833391946092,0.9787508,0.885003718932453,0.91272557,0.9999999900346666,0.8,0.89079523
2,1,0.6446879005371189,0.59,0.4071317007516797,0.9285107,0.7021142363001373,0.9415369,0.9999999993865458,0.8,0.88543147
2,1,0.7341601805756206,0.85,0.6742035005323714,0.9759798,0.8615211697547464,0.8659321,0.9999999326491911,0.8,0.83431834
2,1,0.6427465584863985,0.86,0.3179829470062342,0.9598949,0.9215214027029209,0.7768579,0.9999999969322744,0.6,0.79216325
2,1,0.6629115318134202,0.9,0.21867480476753476,0.9859363,0.9212450079229196,0.84449154,0.9999999975370883,0.6,0.86914176
2,1,0.5641118693789945,0.61,0.004161197122874716,0.7449537,0.7684203856821573,0.82880646,0.9999999974970706,0.8,0.8512236
2,1,0.7355363245423759,0.89,0.5766766065659843,0.964644,0.8853343445349372,0.94145507,0.9999999979754648,1.0,0.94334507
2,1,0.743063659938813,0.91,0.6613942556836361,0.98775804,0.9208122372737304,0.98207736,0.9999999993219717,1.0,0.9020495
2,1,0.7563534652318622,0.62,0.7114109902646237,0.82216233,0.7458055112070036,0.9868682,0.9999999989008757,0.8,0.8502512
3,0,0.387757826275851,0.18,-0.2514671703916597,0.01175768,0.142906463341798,0.4478235,0.19476602151711112,0.0,0.07857458
3,0,0.30987866840101885,0.25,-0.5070884882266871,0.020483939,0.09698963717757939,0.37867323,0.017073227396854303,0.4,0.09032486
3,0,0.40799855724890793,0.4,-0.24431199305969498,0.028351678,0.28711568512214264,0.47495094,0.7856151343297657,0.4,0.085290916
3,0,0.692199021237829,0.42,0.7504755462623831,0.045975607,0.10633814066046689,0.072505854,0.9999941911378759,0.2,0.00018740333
3,0,0.47449375471842015,0.18,-0.026285965270645473,0.03499086,0.14779183312310915,0.5720227,0.9108984119953689,0.2,0.07769187
3,0,0.5596856777377297,0.18,0.12702608442932972,0.019934693,0.1422085371468962,0.0159152,0.999903234099563,0.4,6.337184e-05
3,0,0.24754509739550257,0.05,-0.7009185059317071,0.0019424631,0.022498460732625573,0.09957018,0.0721313688717926,0.2,0.010850145
3,1,0.37806282619610765,0.74,-0.3187303950284305,0.9394978,0.6078162588233234,0.84983385,0.14079947700822623,0.6,0.7023851
3,1,0.3103772912954621,0.7,-0.4085597642980887,0.9270432,0.7400245302605812,0.6741635,0.19377041812662604,0.4,0.22735168
3,1,0.43877711589684365,0.69,-0.21254353265608011,0.97634834,0.7308598010795003,0.7774866,0.8549648936196075,0.6,0.39639476
4,0,0.726665492666924,0.68,0.9099680600138234,0.8468072,0.6346778840044731,0.952248,0.9999875646253842,0.8,0.96503735
4,0,0.7136408176289353,0.27,0.7649728047675936,0.11559989,0.35304824367388143,0.86061895,0.9999695907444057,0.6,0.80386645
4,0,0.8831792056228729,0.27,1.623484631552666,0.10670688,0.710569895712014,0.97239476,0.9999983727750129,0.8,0.29459646
4,0,0.5410389551698682,0.23,0.2868663607216354,0.03258105,0.12178803787580007,0.74574476,0.9906271108319981,0.8,0.6030122
4,1,0.5361636450991563,0.91,0.18375247043700899,0.9769537,0.8218732149029174,0.92604136,0.9981035385775795,0.6,0.71479917
4,1,0.7706926093807613,0.94,0.8306004123862976,0.9759946,0.8474151642705557,0.9271382,0.999889638810186,0.8,0.71602523
4,1,0.605953158204106,0.89,0.5548177512025441,0.9887349,0.9158684449409297,0.9393586,0.6649053048133339,0.2,0.8222197
4,1,0.6848285421519235,0.72,0.7391297768293795,0.91039383,0.8426461994962694,0.92410934,0.9998343084871396,0.6,0.5679104
4,1,0.5831134256057489,0.9,0.28352379331375743,0.97455466,0.8860110381194272,0.950727,0.9038907676703257,0.6,0.69817144
4,1,0.7490416944578234,0.65,0.7671239013449426,0.7051575,0.852092255500126,0.95099795,0.9998836713680843,0.6,0.65848017
4,1,0.7609573378625479,0.75,0.7220234273425896,0.9624514,0.8823465349666391,0.84584916,0.999962435770398,0.6,0.8306415
4,1,0.5812654113666066,0.91,0.3297687772250189,0.9884439,0.9109866836892394,0.9697955,0.9970988874832973,1.0,0.8719528
4,1,0.625282209080894,0.87,0.3806710478578177,0.96245855,0.8388928354146231,0.8855318,0.9999585153142511,0.6,0.6799236
4,1,0.6928416651941095,0.86,0.6125400674606194,0.9788384,0.8914791291459664,0.90832245,0.9995605824176471,0.8,0.8514214
4,1,0.7190243152444777,0.94,0.8240654912097304,0.99369556,0.9557831247895288,0.9689789,0.999965393407512,1.0,0.9721244
4,1,0.5671721788379065,0.94,0.11383827163597737,0.9652325,0.8911297064897187,0.9003359,0.9991534881094511,0.6,0.8001927
4,1,0.5496037931990606,0.85,0.3478398723289554,0.9636116,0.9211003181867852,0.8143989,0.7141950036094632,0.6,0.75573903
4,1,0.6652236357438279,0.67,0.5720912152271713,0.88507366,0.7317001666013714,0.91611344,0.9964176540836228,0.6,0.77473754
4,1,0.6258241602515865,0.89,0.6136144459098734,0.96395755,0.887521330922819,0.9499309,0.9953477870246781,0.8,0.88551134
4,1,0.6002909019715422,0.89,0.3950905152185451,0.9813623,0.8561759803309489,0.8878471,0.9741513424134727,0.6,0.7268038
4,1,0.5617402983221322,0.85,0.2999796066411008,0.94429606,0.8192123703973079,0.89693934,0.9992896067185222,0.4,0.8195582
4,1,0.5434352896846173,0.84,0.2846599027788391,0.98580927,0.8828393518070129,0.962655,0.8721436275242651,0.6,0.7675055
4,1,0.4823660108945387,0.88,0.2300486650413348,0.9708972,0.8734069037745793,0.9218489,0.7336767477189319,0.6,0.80536634
5,0,0.7144380232683465,0.26,0.4496199875261506,0.045741327,0.37743522194138424,0.8091924,0.999683291390094,0.6,0.32429522
5,0,0.6995875064571605,0.16,0.4549977631905444,0.04243672,0.3301459689342024,0.5387671,0.9997554018964664,0.4,0.20968898
5,0,0.3762374292356036,0.43,-0.6124561285396765,0.015405243,0.28150603454019996,0.043121345,0.1708914314118055,0.6,0.008701349
5,0,0.5821101108970796,0.2,0.07115534691794256,0.029478863,0.09727989762432267,0.6545685,0.8486795185810353,0.4,0.33170778
5,0,0.7506942922933147,0.19,0.5842925303222772,0.032184564,0.26471163629565175,0.025074333,0.9999991730356905,0.4,0.0010429304
5,0,0.6080963838240625,0.23,-0.011540981578799125,0.013738934,0.09365969337045212,0.03980834,0.9999616675873472,0.4,0.0010479521
5,0,0.49900631933031603,0.18,-0.40664524306716465,0.01995251,0.08660980900040853,0.18157522,0.8638772959726755,0.4,0.25120166
5,0,0.48336215310552577,0.07,-0.08870286921200832,0.021059468,0.1779074345105714,0.46219414,0.7925805514940921,0.6,0.09400753
5,0,0.6190819763563733,0.4,0.1073133624300005,0.26013377,0.417338986756028,0.5563897,0.9894427612677347,1.0,0.19075744
5,0,0.4258298492464189,0.08,-0.31538085949800687,0.009019568,0.09421848681651844,0.1684974,0.7113560921352851,0.6,0.005730846
5,1,0.626812139516827,0.79,0.1880359721009589,0.96502566,0.8393620070014707,0.8964335,0.9996281839553653,0.8,0.81701386
5,1,0.7641220542733277,0.91,0.6882812737541859,0.98981816,0.932030034715029,0.98684704,0.9989805971504127,0.8,0.7988803
5,1,0.6395653769268878,0.82,0.30503331805716055,0.98714906,0.90450444000097,0.9366075,0.8631386904353407,0.8,0.7186976
5,1,0.6433172601593403,0.81,0.2593170192168366,0.9716338,0.8308998917025395,0.891658,0.9964748027254734,0.8,0.64302707
5,1,0.7076084210006187,0.8,0.3778421311410487,0.9831783,0.8813674950125336,0.9772905,0.998674365037194,1.0,0.9056682
5,1,0.6951530906958595,0.63,0.5002729331115102,0.8124699,0.6743690828185083,0.95462126,0.9994185464488973,0.8,0.7787172
5,1,0.7985999746830227,0.94,0.7054127726769787,0.9934829,0.9422081002257164,0.9809761,0.9999888030298958,1.0,0.9183274
5,1,0.7447233122023732,0.87,0.6415793618711414,0.9982108,0.9052130304129754,0.9944325,0.999144366703646,1.0,0.8934376
5,1,0.7531583145001732,0.71,0.5698029698752258,0.9319895,0.9169266646561719,0.9656062,0.999120199420284,0.6,0.66210073
5,1,0.7581381673496371,0.88,0.4521299377987362,0.99348253,0.8477915481120164,0.978178,0.999974068102526,0.8,0.94268364
5,1,0.7811401441865179,0.9,0.764201590604753,0.97015417,0.9004261299586551,0.98901725,0.9999446244377055,0.8,0.8977875
5,1,0.737488795019743,0.89,0.5603484262226095,0.993036,0.9294010462753975,0.97980845,0.9999435931172174,0.8,0.89914286
